title,price_str,price,grader,grade,keywords,card_number,sponsored,link,image_url
"Blaine's Growlithe 62/132 PSA 10 Gym Challenge 1st Edition Pokemon Card Game
Opens in a new window or tab",$215.70,215.7,PSA,10,1st Edition,62/132,False,https://www.ebay.com/itm/287159989710,https://i.ebayimg.com/images/g/7eQAAeSwirJpnIlD/s-l500.webp
"Pokemon TCG XY Evolutions #13 M Charizard ex PSA 10 GEM MT
Opens in a new window or tab",$200.00,200.0,PSA,10,,,False,https://www.ebay.com/itm/198127351026,https://i.ebayimg.com/images/g/2kUAAeSwNgBpmn6d/s-l500.webp
"Charizard Ex 11/106 PSA 10 GEM MINT - Ultra Rare Holo - XY Flashfire
Opens in a new window or tab",$197.94,197.94,PSA,10,,11/106,False,https://www.ebay.com/itm/317897284191,https://i.ebayimg.com/images/g/2TEAAeSwARVplnDh/s-l500.webp
"Charizard v 103/100 SR Alt Art Star Birth PSA 10 Gem Mint Pokemon Card CHINESE
Opens in a new window or tab",$202.23,202.23,PSA,10,,103/100,False,https://www.ebay.com/itm/227183503586,https://i.ebayimg.com/images/g/8NcAAeSwlklpSyt4/s-l500.webp
"2019 POKEMON SUN & MOON UNBROKEN BONDS 20/214 RESHIRAM & CHARIZARD GX PSA 10
Opens in a new window or tab",$206.42,206.42,PSA,10,,20/214,False,https://www.ebay.com/itm/157690554768,https://i.ebayimg.com/images/g/cmsAAeSw7l5plamy/s-l500.webp
"ENGLISH Ascended Heroes Mega Charizard Y ex 294/217 Rare Grade Worthy PSA 10
Opens in a new window or tab",$569.44,569.44,PSA,10,,294/217,False,https://www.ebay.com/itm/366228865226,https://i.ebayimg.com/images/g/~UwAAeSw7ylpnZcE/s-l500.webp
"🔥 Pokemon TCG 🔥 Charizard VMAX #020 🔥 SWSH Darkness Ablaze Full Art PSA 10 🔥
Opens in a new window or tab",$161.27,161.27,PSA,10,,,False,https://www.ebay.com/itm/117037725652,https://i.ebayimg.com/images/g/yTMAAeSw9MBpiju~/s-l500.webp
"PSA 10 Mega Charizard X ex SR 094/080 M2 2025 Japanese Pokemon Card GEM MINT
Opens in a new window or tab",$118.00,118.0,PSA,10,,094/080,False,https://www.ebay.com/itm/167968042900,https://i.ebayimg.com/images/g/zMwAAeSwOlFph~tW/s-l500.webp
"2020 Pokemon SWSH Charizard Amazing Volt Tackle #012 PSA 10 Japanese
Opens in a new window or tab",$55.00,55.0,PSA,10,,,False,https://www.ebay.com/itm/277726920936,https://i.ebayimg.com/images/g/mCoAAeSwMT9pkLGm/s-l500.webp
"PSA Charizard Evolution Lot – Charizard ex PSA 10, Charmander & Charmeleon
Opens in a new window or tab",$299.99,299.99,PSA,10,,,False,https://www.ebay.com/itm/297932602918,https://i.ebayimg.com/images/g/OIkAAeSwJjxpZsbW/s-l500.webp
"GRADED PSA 10 GEM MT CHARIZARD POKEMON CARD AUTHENTIC! PSA SLAB Only FASTSHIP!
Opens in a new window or tab",$148.99,148.99,PSA,10,,,False,https://www.ebay.com/itm/167867757966,https://i.ebayimg.com/images/g/dcMAAOSwI4Nl2PDd/s-l500.webp
"Pokemon Charizard VMAX SWSH261 Sword & Shield Promo Ultra-Premium Holo PSA 10
Opens in a new window or tab",$550.00,550.0,PSA,10,,,False,https://www.ebay.com/itm/358180148779,https://i.ebayimg.com/images/g/lIUAAeSwSIBpgAVj/s-l500.webp
"PSA 10 Pokemon Charizard - Holo 2018 Pokemon Sun Moon Dragon Majesty
Opens in a new window or tab",$159.99,159.99,PSA,10,,,False,https://www.ebay.com/itm/306734131567,https://i.ebayimg.com/images/g/gg8AAeSwHIdpePwC/s-l500.webp
"2020 POKEMON JPN SWORD & SHIELD SHINY STAR V #307 FULL ART/CHARIZARD V PSA 10
Opens in a new window or tab",$170.00,170.0,PSA,10,,,False,https://www.ebay.com/itm/117028098073,https://i.ebayimg.com/images/g/O68AAeSwudVpfBEu/s-l500.webp
"2018 POKEMON JPN SUN & MOON TAG BOLT #013 CHARIZARD-HOLO PSA 10
Opens in a new window or tab",$199.00,199.0,PSA,10,,,False,https://www.ebay.com/itm/306507904731,https://i.ebayimg.com/images/g/jNAAAeSwZmlnrEFe/s-l500.webp
"PSA 10 CHARIZARD HOLO 181/SM-P 2021 SUN & MOON KFC PROMO POKEMON CARD
Opens in a new window or tab",$269.77,269.77,PSA,10,,,False,https://www.ebay.com/itm/188013578289,https://i.ebayimg.com/images/g/iJcAAeSwanppfrHl/s-l500.webp
"2025 POKEMON MEP PROMO ULTRA-PREMIUM COLLECTION #023 MEGA CHARIZARD X EX PSA 10
Opens in a new window or tab",$231.50,231.5,PSA,10,,,False,https://www.ebay.com/itm/306776553169,https://i.ebayimg.com/images/g/g~gAAeSwKpxplRGp/s-l500.webp
"Pokemon 2025 Mega Charizard X ex 023 Ultra-Premium Collection GEM MINT PSA 10
Opens in a new window or tab",$180.00,180.0,PSA,10,,,False,https://www.ebay.com/itm/406707030026,https://i.ebayimg.com/images/g/fmcAAeSwDGVplm8q/s-l500.webp
"Charizard V Secret Pokemon Sword & Shield Champion's Path 079/073 PSA 10
Opens in a new window or tab",$432.54,432.54,PSA,10,,079/073,False,https://www.ebay.com/itm/297998865983,https://i.ebayimg.com/images/g/-4UAAeSwi-ZpgufB/s-l500.webp
"2025 POKEMON PFL EN-PHANTASMAL FLAMES ULTRA RARE #109 MEGA CHARIZARD X EX PSA 10
Opens in a new window or tab",$279.99,279.99,PSA,10,,,False,https://www.ebay.com/itm/117059595633,https://i.ebayimg.com/images/g/CPkAAeSwk0ppoQyo/s-l500.webp
"PSA 10 Set Venusaur Charizard Blastoise 2023 Holo Pokemon Card Classic Japanese
Opens in a new window or tab",$648.49,648.49,PSA,10,,,False,https://www.ebay.com/itm/317819744833,https://i.ebayimg.com/images/g/UH0AAeSwAg9pnwKz/s-l500.webp
"2024 POKEMON SVP EN-SV BLACK STAR PROMO #161 CHARIZARD EX PSA 10 🐦‍🔥
Opens in a new window or tab",$299.00,299.0,PSA,10,,,False,https://www.ebay.com/itm/157598321146,https://i.ebayimg.com/images/g/z7kAAeSwR8tpXqD8/s-l500.webp
"PSA 10 Charizard V SSR 307/190 Shiny Star V Pokemon Card Japanese Gem Mint 2020
Opens in a new window or tab",$239.95,239.95,PSA,10,,307/190,False,https://www.ebay.com/itm/226004445345,https://i.ebayimg.com/images/g/XqgAAOSwLdRlzg4V/s-l500.webp
"Mega Charizard X Ex Pokemon Phantasmal Flames 109 PSA 10
Opens in a new window or tab",$250.00,250.0,PSA,10,,,False,https://www.ebay.com/itm/127709434300,https://i.ebayimg.com/images/g/SOAAAeSwR21poliO/s-l500.webp
"2022 POKEMON GO #011 RADIANT CHARIZARD PSA 10
Opens in a new window or tab",$102.50,102.5,PSA,10,,,False,https://www.ebay.com/itm/298041465165,https://i.ebayimg.com/images/g/YuUAAeSwviJplKdH/s-l500.webp
"2024 POKEMON SVP EN SV SUPER PREMIUM COLLECTION PROMO #161 CHARIZARD EX PSA 10
Opens in a new window or tab",$199.99,199.99,PSA,10,,,False,https://www.ebay.com/itm/336439695847,https://i.ebayimg.com/images/g/lwsAAeSwGvNphPYl/s-l500.webp
"PSA 10 CHARIZARD VMAX 308/190 | Shiny Star V Japanese Graded Pokemon Card
Opens in a new window or tab",$208.97,208.97,PSA,10,,308/190,False,https://www.ebay.com/itm/326964689393,https://i.ebayimg.com/images/g/rsQAAeSwxXhpb~Rn/s-l500.webp
"US SELLER PSA 10 Charizard V 211/172 SAR Vstar Universe Japanese Pokemon 2022
Opens in a new window or tab",$94.99,94.99,PSA,10,,211/172,False,https://www.ebay.com/itm/236632065346,https://i.ebayimg.com/images/g/VTMAAeSw7qFpjaP5/s-l500.webp
"2024 POKEMON PAF EN-PALDEAN FATES #054 CHARIZARD EX PSA 10
Opens in a new window or tab",$199.00,199.0,PSA,10,,,False,https://www.ebay.com/itm/306021554434,https://i.ebayimg.com/images/g/H0gAAOSwcuRnetFQ/s-l500.webp
"MEGA CHARIZARD X EX SPECI4L ART RARE POKEMON JAP M2 - INFERNO X 2025 110 PSA 10
Opens in a new window or tab",$714.63,714.63,PSA,10,,,False,https://www.ebay.com/itm/137073691857,https://i.ebayimg.com/images/g/-FsAAeSwwVVpoAxC/s-l500.webp
"2025 POKEMON PFL EN-PHANTASMAL FLAMES ULTRA RARE #109 MEGA CHARIZARD X EX PSA 10
Opens in a new window or tab",$260.00,260.0,PSA,10,,,False,https://www.ebay.com/itm/117058997246,https://i.ebayimg.com/images/g/TuoAAeSwV8ppoJlH/s-l500.webp
"Charizard Vmax 020/189 Darkness Ablaze Pokemon PSA 10
Opens in a new window or tab",$137.83,137.83,PSA,10,,020/189,False,https://www.ebay.com/itm/257380498187,https://i.ebayimg.com/images/g/57UAAeSwAvFpoHVB/s-l500.webp
"PSA 10 Venusaur Blastoise & Charizard ex /165 SR SEQUENTIAL SV2A 151 Pokemon JP
Opens in a new window or tab",$234.89,234.89,PSA,10,,,False,https://www.ebay.com/itm/236647588923,https://i.ebayimg.com/images/g/gEcAAeSwdW5pmXUn/s-l500.webp
"Reshiram & Charizard GX 20/214 PSA 10 - Unbroken Bonds - Pokemon Card Game
Opens in a new window or tab",$202.22,202.22,PSA,10,,20/214,False,https://www.ebay.com/itm/287160113265,https://i.ebayimg.com/images/g/emcAAeSw9Q5pnKL-/s-l500.webp
"PSA 10 Pokemon Card Charizard 170/158 All Stars Collection Traditional Chinese
Opens in a new window or tab",$488.99,488.99,PSA,10,,170/158,False,https://www.ebay.com/itm/147023756280,https://i.ebayimg.com/images/g/5rUAAeSwp3tpOkFY/s-l500.webp
"2021 Pokemon SWSH Charizard VMAX Climax #017 PSA 10 Japanese
Opens in a new window or tab",$55.00,55.0,PSA,10,,,False,https://www.ebay.com/itm/277726920927,https://i.ebayimg.com/images/g/kuoAAeSwtchpkLGw/s-l500.webp
"2025 POKEMON JPN M2-INFERNO X SPECIAL ART RARE #110 MEGA CHARIZARD X EX PSA 10
Opens in a new window or tab",$700.00,700.0,PSA,10,,,False,https://www.ebay.com/itm/298060955139,https://i.ebayimg.com/images/g/trQAAeSwFQxpnSCk/s-l500.webp
"Charizard Vmax 002 Charizard Vmax Starter Set Pokemon Japanese PSA 10
Opens in a new window or tab",$91.64,91.64,PSA,10,,,False,https://www.ebay.com/itm/257380498213,https://i.ebayimg.com/images/g/5p4AAeSwF95poHV8/s-l500.webp
"2019 POKEMON SUN & MOON UNBROKEN BONDS FULL ART/RESHIRAM & CHARIZARD GX PSA 10
Opens in a new window or tab",$330.00,330.0,PSA,10,,,False,https://www.ebay.com/itm/117043421697,https://i.ebayimg.com/images/g/OC8AAeSwV0hplU9t/s-l500.webp
"PSA 10 M Charizard EX 13/108 X&Y Evolutions 2016 Pokemon Card
Opens in a new window or tab",$225.00,225.0,PSA,10,,13/108,False,https://www.ebay.com/itm/406722662074,https://i.ebayimg.com/images/g/rF8AAeSwNy9pn9PK/s-l500.webp
"2025 POKEMON MEP PROMO ULTRA-PREMIUM COLLECTION #023 MEGA CHARIZARD X EX PSA 10
Opens in a new window or tab",$207.50,207.5,PSA,10,,,False,https://www.ebay.com/itm/298041220129,https://i.ebayimg.com/images/g/rZcAAeSwy4ZplIsv/s-l500.webp
"Pokemon Charizard V SAR Japanese Vstar Universe 211/172 PSA 10
Opens in a new window or tab",$94.99,94.99,PSA,10,,211/172,False,https://www.ebay.com/itm/177877893948,https://i.ebayimg.com/images/g/wN4AAeSwODZpolaW/s-l500.webp
"PSA 10 Charizard ex UR 139/108 SV3 Ruler of the Black Flame Japanese Pokemon
Opens in a new window or tab",$149.99,149.99,PSA,10,,139/108,False,https://www.ebay.com/itm/157461290600,https://i.ebayimg.com/images/g/RF8AAeSw~8dpk-7Y/s-l500.webp
"PSA 10 Mega Charizard X ex 013/080 2025 Pokemon M2 Japanese GEM MINT
Opens in a new window or tab",$100.00,100.0,PSA,10,,013/080,False,https://www.ebay.com/itm/127707407340,https://i.ebayimg.com/images/g/ALEAAeSw7EFpoPin/s-l500.webp
"CHARIZARD V POKEMON 103 2022 STAR BIRTH FOIL JP PSA 10
Opens in a new window or tab",$203.17,203.17,PSA,10,,,False,https://www.ebay.com/itm/137048892039,https://i.ebayimg.com/images/g/mqUAAeSw-wFpld-P/s-l500.webp
"2024 POKEMON SVP EN-SV BLACK STAR PROMO #161 CHARIZARD EX PSA 10
Opens in a new window or tab",$269.99,269.99,PSA,10,,,False,https://www.ebay.com/itm/297900775233,https://i.ebayimg.com/images/g/tnMAAeSwBO9pRJKW/s-l500.webp
"CHARIZARD EX 151 Holo Full Art 183/165 PSA 10 with bumper
Opens in a new window or tab",$200.00,200.0,PSA,10,,183/165,False,https://www.ebay.com/itm/397642315372,https://i.ebayimg.com/images/g/ogQAAeSwgzRpnOU9/s-l500.webp
"2019 POKEMON SM BLACK STAR PROMO HIDDEN FATES TINS #SM211 CHARIZARD GX PSA 10
Opens in a new window or tab",$95.00,95.0,PSA,10,,,False,https://www.ebay.com/itm/168159418721,https://i.ebayimg.com/images/g/uqcAAeSwcPZpkINw/s-l500.webp
"Umbreon V TG22/TG30 PSA 10 Brilliant Stars - Pokemon Card Game
Opens in a new window or tab",$202.22,202.22,PSA,10,,,False,https://www.ebay.com/itm/287160051498,https://i.ebayimg.com/images/g/Y4UAAeSwAIZpnJeE/s-l500.webp
"2019-2023 Pokemon SWSH Promos Special Delivery Charizard Holo #SWSH075 PSA 10
Opens in a new window or tab",$315.00,315.0,PSA,10,,,False,https://www.ebay.com/itm/127707080055,https://i.ebayimg.com/images/g/sZIAAeSwlTJpoMx~/s-l500.webp
"2024 POKEMON SVP EN-SV BLACK STAR PROMO PALDEAN FATES TIN CHARIZARD EX PSA 10
Opens in a new window or tab",$58.77,58.77,PSA,10,,,False,https://www.ebay.com/itm/298049884269,https://i.ebayimg.com/images/g/d54AAeSw5iFpmGWh/s-l500.webp
"2025 POKEMON PFL EN-SPECIAL ILLUSTRATION RARE #125 MEGA CHARIZARD X EX PSA 10
Opens in a new window or tab","$1,645.00",1645.0,PSA,10,,,False,https://www.ebay.com/itm/306777552037,https://i.ebayimg.com/images/g/bUkAAeSwOAhpldOg/s-l500.webp
"PSA 10 Charizard VMAX Shining Fates Full Art SV107/SV122 Pokemon Card FA 2021
Opens in a new window or tab",$254.99,254.99,PSA,10,,,False,https://www.ebay.com/itm/167286274507,https://i.ebayimg.com/images/g/cp0AAeSwmDRpk4PS/s-l500.webp
"2025 POKEMON PFL EN-PHANTASMAL FLAMES #013 MEGA CHARIZARD X EX PSA 10
Opens in a new window or tab",$179.95,179.95,PSA,10,,,False,https://www.ebay.com/itm/157701026183,https://i.ebayimg.com/images/g/J4EAAeSwJCdpm5r3/s-l500.webp
"Pokemon TCG SWSH Chilling Reign #224 Snorlax Secret Rare Gold PSA 10 GEM MT
Opens in a new window or tab",$224.99,224.99,PSA,10,,,False,https://www.ebay.com/itm/117043368198,https://i.ebayimg.com/images/g/0sUAAeSwVkBplUBR/s-l500.webp
"2016 Pokemon XY Evolutions Charizard Rev Holo 11/108  PSA 10 Gem Mint
Opens in a new window or tab","$1,067.69",1067.69,PSA,10,,11/108,False,https://www.ebay.com/itm/188105290359,https://i.ebayimg.com/images/g/-EMAAeSwvPRo21Sz/s-l500.webp
"2025 POKEMON MEP PROMO ULTRA-PREMIUM COLLECTION #023 MEGA CHARIZARD X EX PSA 10
Opens in a new window or tab",$152.50,152.5,PSA,10,,,False,https://www.ebay.com/itm/306775861826,https://i.ebayimg.com/images/g/8aQAAeSwlNdplJQ9/s-l500.webp
"2022 Pokémon Swish FA/charizard V Brilliant Stars PSA 10
Opens in a new window or tab",$699.99,699.99,PSA,10,,,False,https://www.ebay.com/itm/157704789664,https://i.ebayimg.com/images/g/ww8AAeSwDQxpnVM5/s-l500.webp
"CHARIZARD V Star Birth Full Art #103 PSA 10 Pokemon [Nostalgium]
Opens in a new window or tab",$329.99,329.99,PSA,10,,,False,https://www.ebay.com/itm/336449025263,https://i.ebayimg.com/images/g/UQIAAeSwnPZpnMRU/s-l500.webp
"Pokemon Card [PSA10,8 serial number] Charizard VSTAR Mewtwo VSTAR
Opens in a new window or tab",$318.46,318.46,PSA,10,,,False,https://www.ebay.com/itm/406717101234,https://i.ebayimg.com/images/g/nS8AAeSwr75pnJ9R/s-l500.webp
"PSA 10 Charizard ex SSR 331/190 SV4a Shiny Treasure ex Pokemon Card Japanese
Opens in a new window or tab",$82.47,82.47,PSA,10,,331/190,False,https://www.ebay.com/itm/317720203733,https://i.ebayimg.com/images/g/86UAAeSwWP1pYE-b/s-l500.webp
"PSA10 Pokemon Charizard ex SR SV2a Trading Card 151 Rare Slab PSA Graded
Opens in a new window or tab",$269.81,269.81,PSA,10,,,False,https://www.ebay.com/itm/157653712532,https://i.ebayimg.com/images/g/O5wAAeSwdP5pgCXy/s-l500.webp
