title,price_str,price,grader,grade,keywords,card_number,sponsored,link,image_url
"GEM MINT PSA 10 - Garchomp Sv40/Sv94 Hidden Fates: Shiny Vault Holo
Opens in a new window or tab",$65.68,65.68,PSA,10,[],,False,https://www.ebay.com/itm/127683085403,https://i.ebayimg.com/images/g/qv4AAeSwTVFpj5Be/s-l500.webp
"2022 POKEMON JAPANESE SWORD & SHIELD VSTAR UNIVERSE #013 CHARIZARD V PSA 10
Opens in a new window or tab",$45.00,45.0,PSA,10,[],,False,https://www.ebay.com/itm/306794092982,https://i.ebayimg.com/images/g/H74AAeSwXstpofwe/s-l500.webp
"PSA 10 GEM MINT Steelix 38/130 Rare 2007 Pokemon Diamond & Pearl Base *POP 2
Opens in a new window or tab",$599.99,599.99,PSA,10,[],38/130,False,https://www.ebay.com/itm/317335261039,https://i.ebayimg.com/images/g/4mYAAeSwGyxo1kKH/s-l500.webp
"PSA 10 Typhlosion 106/128 Holo Expedition 1st ED Japanese Pokemon Card 2001
Opens in a new window or tab","$1,198.00",1198.0,PSA,10,[],106/128,False,https://www.ebay.com/itm/198026709990,https://i.ebayimg.com/images/g/e2EAAeSwXy9pZwZR/s-l500.webp
"Pikachu Carddass Prism Pokemon Card PSA 10 BANDAI 2000 Anime Movie 2
Opens in a new window or tab",$638.37,638.37,PSA,10,[],,False,https://www.ebay.com/itm/235621914033,https://i.ebayimg.com/images/g/M10AAOSw091meN0G/s-l500.webp
"PIKACHU GYM PROMO 120/SV-P PSA 10 GEM MINT CHARIZARD ART JPN 2023
Opens in a new window or tab",$120.82,120.82,PSA,10,[],,False,https://www.ebay.com/itm/317673712939,https://i.ebayimg.com/images/g/XYsAAeSwOZ9pRKPW/s-l500.webp
"2022 POKEMON JAPANESE SWORD & SHIELD VSTAR UNIVERSE #013 CHARIZARD V PSA 10
Opens in a new window or tab",$47.90,47.9,PSA,10,[],,False,https://www.ebay.com/itm/117044214413,https://i.ebayimg.com/images/g/mSIAAeSw9Q5pldyA/s-l500.webp
"2022 POKEMON JAPANESE SWORD & SHIELD VSTAR UNIVERSE #013 CHARIZARD V PSA 10
Opens in a new window or tab",$47.90,47.9,PSA,10,[],,False,https://www.ebay.com/itm/306777585191,https://i.ebayimg.com/images/g/mScAAeSwQ8xpldyD/s-l500.webp
"Pokemon ODDISH Japanese RED Deck Jack of Diamonds POKER Card #43 PSA 10 GEM MINT
Opens in a new window or tab",$124.99,124.99,PSA,10,[],,False,https://www.ebay.com/itm/167941373510,https://i.ebayimg.com/images/g/shoAAeSwl2dpHSSv/s-l500.webp
"2000 Pokemon Charizard 4/102 PSA 10 HOLO 1st Edition Korean Base Set POP 7
Opens in a new window or tab","$163,632.00",163632.0,PSA,10,['1st Edition'],4/102,False,https://www.ebay.com/itm/256649517613,https://i.ebayimg.com/images/g/J1oAAOSwnxphk-5g/s-l500.webp
"2022 POKEMON JAPANESE SWORD & SHIELD VSTAR UNIVERSE #013 CHARIZARD V PSA 10
Opens in a new window or tab",$47.90,47.9,PSA,10,[],,False,https://www.ebay.com/itm/306777585166,https://i.ebayimg.com/images/g/me4AAeSw17tpldz3/s-l500.webp
"1999 Pokemon GERMAN 1st Edition Base Set COMPLETE PSA 10 Holo Set Charizard
Opens in a new window or tab","$584,400.00",584400.0,PSA,10,['1st Edition'],,False,https://www.ebay.com/itm/116268072276,https://i.ebayimg.com/images/g/up4AAOSwfIZmpVwE/s-l500.webp
"PSA 10 GEM MINT Sylveon EX 156/131 SIR Pokemon SV Prismatic Evolution *GRAIL
Opens in a new window or tab","$1,299.99",1299.99,PSA,10,[],156/131,False,https://www.ebay.com/itm/317460153467,https://i.ebayimg.com/images/g/TjMAAeSwftto-IDN/s-l500.webp
"*POP 4* PSA 10 M Gengar EX Premium Champion Pack Korean Pokemon Phantom Forces
Opens in a new window or tab","$1,249.99",1249.99,PSA,10,[],,False,https://www.ebay.com/itm/317478065195,https://i.ebayimg.com/images/g/br8AAeSwZAdpAbZo/s-l500.webp
"Pokemon Guaranteed Shadowless LONG CRIMP Booster Venusaur Art PSA 10 GEM MINT
Opens in a new window or tab","$5,999.99",5999.99,PSA,10,['Shadowless'],,False,https://www.ebay.com/itm/116804069150,https://i.ebayimg.com/images/g/mmcAAeSwXZlo26im/s-l500.webp
"Charizard #06 Pokemon Trading Card Game Mini KFC 1998 Nintendo WOTC PSA 10
Opens in a new window or tab","$1,499.00",1499.0,PSA,10,[],,False,https://www.ebay.com/itm/156589912646,https://i.ebayimg.com/images/g/w7AAAOSwRzBnY25Y/s-l500.webp
"2021 Pokemon Cynthia PSA 10 Extra Challenge Day 092 Promo Traditional Chinese FA
Opens in a new window or tab",$474.99,474.99,PSA,10,[],,False,https://www.ebay.com/itm/326890175442,https://i.ebayimg.com/images/g/XwoAAeSwekhpKjB6/s-l500.webp
"2022 POKEMON JAPANESE SWORD & SHIELD VSTAR UNIVERSE #013 CHARIZARD V PSA 10
Opens in a new window or tab",$47.90,47.9,PSA,10,[],,False,https://www.ebay.com/itm/306777585240,https://i.ebayimg.com/images/g/xAYAAeSwpZRpld0A/s-l500.webp
"2022 POKEMON JAPANESE SWORD & SHIELD VSTAR UNIVERSE #013 CHARIZARD V PSA 10
Opens in a new window or tab",$45.00,45.0,PSA,10,[],,False,https://www.ebay.com/itm/306794093443,https://i.ebayimg.com/images/g/3ysAAeSw5tppofuU/s-l500.webp
"2022 POKEMON JAPANESE SWORD & SHIELD VSTAR UNIVERSE #013 CHARIZARD V PSA 10
Opens in a new window or tab",$47.90,47.9,PSA,10,[],,False,https://www.ebay.com/itm/298044209336,https://i.ebayimg.com/images/g/v94AAeSwKqlpld04/s-l500.webp
"2019 Black Star Promo Hidden Fates Tins # SM211 Charizard GX PSA 10
Opens in a new window or tab",$98.00,98.0,PSA,10,[],,False,https://www.ebay.com/itm/198092500550,https://i.ebayimg.com/images/g/OGkAAeSwRUJpioHL/s-l500.webp
"2022 POKEMON JAPANESE SWORD & SHIELD VSTAR UNIVERSE #013 CHARIZARD V PSA 10
Opens in a new window or tab",$45.00,45.0,PSA,10,[],,False,https://www.ebay.com/itm/298072763629,https://i.ebayimg.com/images/g/F6IAAeSwF2dpofxs/s-l500.webp
"2022 POKEMON JAPANESE SWORD & SHIELD VSTAR UNIVERSE #013 CHARIZARD V PSA 10
Opens in a new window or tab",$45.00,45.0,PSA,10,[],,False,https://www.ebay.com/itm/306794093251,https://i.ebayimg.com/images/g/BswAAeSwZWRpofxv/s-l500.webp
"2022 POKEMON JAPANESE SWORD & SHIELD VSTAR UNIVERSE #013 CHARIZARD V PSA 10
Opens in a new window or tab",$47.90,47.9,PSA,10,[],,False,https://www.ebay.com/itm/117044214473,https://i.ebayimg.com/images/g/rNUAAeSwx~Bpldy-/s-l500.webp
"2021 Pokemon Celebrations Charizard Classic Collection Base Set #4/102 PSA 10
Opens in a new window or tab",$849.99,849.99,PSA,10,[],4/102,False,https://www.ebay.com/itm/227206019573,https://i.ebayimg.com/images/g/DTwAAeSwLwhphjWJ/s-l500.webp
"2022 POKEMON JAPANESE SWORD & SHIELD VSTAR UNIVERSE #013 CHARIZARD V PSA 10
Opens in a new window or tab",$45.00,45.0,PSA,10,[],,False,https://www.ebay.com/itm/117060798536,https://i.ebayimg.com/images/g/xYYAAeSwUFhpofxd/s-l500.webp
"1996 Pokemon Japanese Ninetales (Holo) Basic #38 PSA 10 GM
Opens in a new window or tab","$2,489.95",2489.95,PSA,10,[],,False,https://www.ebay.com/itm/154765503082,https://i.ebayimg.com/images/g/y3AAAOSwoX9hxoIb/s-l500.webp
"2022 POKEMON JAPANESE SWORD & SHIELD VSTAR UNIVERSE #013 CHARIZARD V PSA 10
Opens in a new window or tab",$47.90,47.9,PSA,10,[],,False,https://www.ebay.com/itm/117044214518,https://i.ebayimg.com/images/g/9SAAAeSwZt9pldz~/s-l500.webp
"PSA 10 GEM MINT Blaziken V 020/198 Ultra Rare Pokemon Chilling Reign *LOW POP
Opens in a new window or tab",$159.99,159.99,PSA,10,[],020/198,False,https://www.ebay.com/itm/317839041711,https://i.ebayimg.com/images/g/S5kAAeSwhMVpgu6W/s-l500.webp
"PSA 10 GEM MINT - Charizard DETECTIVE PIKACHU 006/024 Pokemon Card Japanese
Opens in a new window or tab",$124.99,124.99,PSA,10,[],006/024,False,https://www.ebay.com/itm/354477283437,https://i.ebayimg.com/images/g/6~kAAOSwLB9jqJQf/s-l500.webp
"2022 POKEMON SWSH BRILLIANT STARS #174/172 CHARIZARD VSTAR FA SECRET RARE PSA 10
Opens in a new window or tab",$275.00,275.0,PSA,10,[],174/172,False,https://www.ebay.com/itm/167833004942,https://i.ebayimg.com/images/g/UxEAAeSwfdlo3zgI/s-l500.webp
"Pokemon Base Set 1st Edition Holo Charizard PSA 10 Blanket 50x60
Opens in a new window or tab",$85.99,85.99,PSA,10,['1st Edition'],,False,https://www.ebay.com/itm/314595967256,https://i.ebayimg.com/images/g/wmMAAOSwWL9kZAiS/s-l500.webp
"1999 Pokemon First edition Base Set PSA 10 German Glurak | Charizard
Opens in a new window or tab","$50,000.00",50000.0,PSA,10,[],,False,https://www.ebay.com/itm/274907072057,https://i.ebayimg.com/images/g/D0gAAOSwteNhGZ2~/s-l500.webp
"Pokemon VILEPLUME Japanese YELLOW King of Diamonds POKER Card - PSA 10 GEM MINT
Opens in a new window or tab",$124.99,124.99,PSA,10,[],,False,https://www.ebay.com/itm/156687314655,https://i.ebayimg.com/images/g/rUMAAOSwwSdnqV2h/s-l500.webp
"2020 Sword & Shield Darkness Ablaze V Set PSA 10 (23 of 23) SWSH Base Full Art
Opens in a new window or tab",$824.95,824.95,PSA,10,[],,False,https://www.ebay.com/itm/305018387399,https://i.ebayimg.com/images/g/hZIAAOSwxixkRtYl/s-l500.webp
"Pokemon FARFETCH'D Japanese BLUE Back 10 of Clubs POKER Card 083 PSA 10 GEM MINT
Opens in a new window or tab",$124.99,124.99,PSA,10,[],,False,https://www.ebay.com/itm/157480174829,https://i.ebayimg.com/images/g/bBIAAeSwRxFpHSUR/s-l500.webp
"Pokemon GEODUDE Japanese YELLOW Deck 2 of Clubs POKER Card #74 - PSA 10 GEM MINT
Opens in a new window or tab",$149.99,149.99,PSA,10,[],,False,https://www.ebay.com/itm/167305349832,https://i.ebayimg.com/images/g/Ra0AAOSwZkpnqVyp/s-l500.webp
"PSA 10 - Noivern Gx Sv78- Hidden Fates - Pokemon TCG - Gem Mint 10
Opens in a new window or tab",$93.84,93.84,PSA,10,[],,False,https://www.ebay.com/itm/127683123314,https://i.ebayimg.com/images/g/mr8AAeSwleRpj5ak/s-l500.webp
"PSA 10 Espeon V 064/203 & Umbreon V 094/203 Pokemon Evolving Skies *SEQUENTIAL
Opens in a new window or tab",$199.99,199.99,PSA,10,[],064/203,False,https://www.ebay.com/itm/317842794880,https://i.ebayimg.com/images/g/SXoAAeSw4dlphEY7/s-l500.webp
"Pokemon Card Japanese【Charizard】PSA10 CHR 187/184 S8b Vmax Climax Full Art
Opens in a new window or tab",$89.99,89.99,PSA,10,[],187/184,False,https://www.ebay.com/itm/137046413906,https://i.ebayimg.com/images/g/j40AAeSwVe5plOGR/s-l500.webp
"Wo-Chien EX #232/193 PSA 10 Illustration Rare Paldea Evolved Pokemon 2023
Opens in a new window or tab",$65.68,65.68,PSA,10,[],232/193,False,https://www.ebay.com/itm/127683074507,https://i.ebayimg.com/images/g/zc8AAeSwKBBpj48U/s-l500.webp
"1998 Pokemon PROFESSOR OAK Japanese BLUE Back Joker POKER Card - PSA 10 GEM MINT
Opens in a new window or tab",$349.99,349.99,PSA,10,[],,False,https://www.ebay.com/itm/157480269625,https://i.ebayimg.com/images/g/bHgAAeSwHfxpHSVh/s-l500.webp
"2021 POKEMON SWORD & SHIELD SHINING FATES #SV079 GALARIAN LINOONE-HOLO PSA 10
Opens in a new window or tab",$46.91,46.91,PSA,10,[],,False,https://www.ebay.com/itm/127683092069,https://i.ebayimg.com/images/g/NYsAAeSw7l5pj5Fw/s-l500.webp
"Pokemon NIDORINA Japanese YELLOW 2 of Hearts POKER Card #030 - PSA 10 GEM MINT
Opens in a new window or tab",$124.99,124.99,PSA,10,[],,False,https://www.ebay.com/itm/156687319751,https://i.ebayimg.com/images/g/HacAAOSwNC9nqV2l/s-l500.webp
"Pokemon ABRA Japanese RED Deck Eight of Spades POKER Card #063A PSA 10 GEM MINT
Opens in a new window or tab",$199.99,199.99,PSA,10,[],,False,https://www.ebay.com/itm/167941383188,https://i.ebayimg.com/images/g/bXQAAeSwtw1pHSS8/s-l500.webp
"PSA 10 M Sharpedo EX XY200 Pokemon XY Black Star Promo Premium Collection
Opens in a new window or tab",$349.99,349.99,PSA,10,[],,False,https://www.ebay.com/itm/317500812341,https://i.ebayimg.com/images/g/VioAAeSwcqxpCZzc/s-l500.webp
"2008 POKEMON JAPANESE #068 MAGNEZONE-HOLO STORMFRONT PSA 10 GEM MINT
Opens in a new window or tab",$200.00,200.0,PSA,10,[],,False,https://www.ebay.com/itm/136917602420,https://i.ebayimg.com/images/g/~boAAeSwO3NpXLV2/s-l500.webp
"Reshiram & Charizard GX URR 2019 Pokemon Sun And Moon Unbroken Bonds #20 PSA 10
Opens in a new window or tab",$199.95,199.95,PSA,10,[],,False,https://www.ebay.com/itm/177847157259,https://i.ebayimg.com/images/g/lHwAAeSwN8NpiRMo/s-l500.webp
"PSA 10 - Penny 252/198 SIR SV Scarlet & Violet Base Set - Pokemon
Opens in a new window or tab",$102.85,102.85,PSA,10,[],252/198,False,https://www.ebay.com/itm/177351950572,https://i.ebayimg.com/images/g/W7MAAeSw6n9opbMC/s-l500.webp
"2020 SWSH Darkness Ablaze VMAX Set PSA 10 (12 of 12) Base Secret Full Art
Opens in a new window or tab",$684.95,684.95,PSA,10,[],,False,https://www.ebay.com/itm/305018384085,https://i.ebayimg.com/images/g/dhsAAOSwuiFkRtlL/s-l500.webp
"2019 POKEMON SUN & MOON HIDDEN FATES #SV2 ROWLET- SHINY VAULT HOLO PSA 10
Opens in a new window or tab",$124.67,124.67,PSA,10,[],,False,https://www.ebay.com/itm/127683143489,https://i.ebayimg.com/images/g/Y5gAAeSwP8Zpj5ou/s-l500.webp
"Pokemon Cards PSA 10 Gem Mt Flying Pikachu Vmax Celebrations SWSH 2021 007/025
Opens in a new window or tab",$104.50,104.5,PSA,10,[],007/025,False,https://www.ebay.com/itm/317838169095,https://i.ebayimg.com/images/g/rewAAeSwnbNpgqMs/s-l500.webp
"Pokemon DIANCIE SV36/SV94 PSA 10 | SHINY | Gem Mint | Hidden Fates | 2019
Opens in a new window or tab",$49.59,49.59,PSA,10,[],,False,https://www.ebay.com/itm/127683133853,https://i.ebayimg.com/images/g/J1QAAeSw7Rtpj5e-/s-l500.webp
"Pokemon Sun & Moon Hidden Fates Shiny Vault Card SV80 Drampa PSA 10
Opens in a new window or tab",$134.06,134.06,PSA,10,[],,False,https://www.ebay.com/itm/127683120912,https://i.ebayimg.com/images/g/Oz4AAeSwbkBpj5Yu/s-l500.webp
"2005 Pokemon Japanese Golden Sky Silvery Ocean 1st 025/094 Forrestress PSA 10
Opens in a new window or tab",$100.55,100.55,PSA,10,[],025/094,False,https://www.ebay.com/itm/286405884183,https://i.ebayimg.com/images/g/D1AAAeSw8bpn0sbe/s-l500.webp
"PSA 10 M Steelix EX 109/114 Pokemon XY Steam Siege 2016 Holo Ultra Rare Low Pop
Opens in a new window or tab",$470.00,470.0,PSA,10,[],109/114,False,https://www.ebay.com/itm/357995587876,https://i.ebayimg.com/images/g/IGwAAeSwD39pNk0U/s-l500.webp
"Pokemon VAPOREON Japanese BLUE Back 9 of Hearts POKER Card 134 - PSA 10 GEM MINT
Opens in a new window or tab",$149.99,149.99,PSA,10,[],,False,https://www.ebay.com/itm/167305255557,https://i.ebayimg.com/images/g/xqEAAOSwp5hnqUyv/s-l500.webp
"Pokemon ELECTRODE Japanese YELLOW 6 of Diamonds POKER Card 101 - PSA 10 GEM MINT
Opens in a new window or tab",$149.99,149.99,PSA,10,[],,False,https://www.ebay.com/itm/156687279057,https://i.ebayimg.com/images/g/zBIAAOSwkxlnqVzz/s-l500.webp
"PSA 10 Scyther 5/68 Reverse Holo Foil 2019 Pokemon S&M Hidden Fates VERY LOW POP
Opens in a new window or tab",$199.99,199.99,PSA,10,[],5/68,False,https://www.ebay.com/itm/317074004372,https://i.ebayimg.com/images/g/n5IAAeSwFI1ocKb-/s-l500.webp
"Pokemon Sun & Moon Hidden Fates Shiny Vault Card SV3 Dartrix PSA 10
Opens in a new window or tab",$71.04,71.04,PSA,10,[],,False,https://www.ebay.com/itm/127683141564,https://i.ebayimg.com/images/g/ZfkAAeSwY75pj5mK/s-l500.webp
"Pokemon VULPIX Japanese BLUE Back Queen of Clubs POKER Card #037 PSA 10 GEM MINT
Opens in a new window or tab",$174.99,174.99,PSA,10,[],,False,https://www.ebay.com/itm/157480220778,https://i.ebayimg.com/images/g/av8AAeSwf4FpHSTc/s-l500.webp
"PSA 10 Shining Fates Arctozolt SV046/SV122 Holo Shiny Vault Pokémon TCG
Opens in a new window or tab",$63.00,63.0,PSA,10,[],,False,https://www.ebay.com/itm/127293732103,https://i.ebayimg.com/images/g/d4kAAeSwi71olFGW/s-l500.webp
"2007 Pokemon Japanese dp4 Moonlit Persuit 1st Ed DPBP#527 Cresselia Holo PSA 10
Opens in a new window or tab",$134.07,134.07,PSA,10,[],,False,https://www.ebay.com/itm/286405834893,https://i.ebayimg.com/images/g/PnIAAeSw3Wtn0sEo/s-l500.webp
"Pokemon TCG Charizard 011/071 Pokemon GO Radiant Rare PSA 10
Opens in a new window or tab",$129.99,129.99,PSA,10,[],011/071,False,https://www.ebay.com/itm/187975608380,https://i.ebayimg.com/images/g/e4gAAeSwhGtpcTdN/s-l500.webp
"PSA10 Pokemon Card Gem Mint Charizard Vmax Starter Set SC 002/021 Japanese
Opens in a new window or tab",$150.78,150.78,PSA,10,[],002/021,False,https://www.ebay.com/itm/267573606961,https://i.ebayimg.com/images/g/cScAAeSwHTRpjLFK/s-l500.webp
"2018 Pokemon Sun & Moon 39/156 Glaceon GX PSA 10
Opens in a new window or tab",$107.24,107.24,PSA,10,[],39/156,False,https://www.ebay.com/itm/127284060028,https://i.ebayimg.com/images/g/R2sAAeSwsphojjTO/s-l500.webp
"Pokemon Card Charizard EX 20th Anniversary Limited PSA10 Gem Mint Starter Pack
Opens in a new window or tab",$175.00,175.0,PSA,10,[],,False,https://www.ebay.com/itm/395801597838,https://i.ebayimg.com/images/g/OdgAAOSwRj1nDw5A/s-l500.webp
"PSA 10 GEM MINT 2023 Pokémon SV1 EN Scarlet & Violet # 223 SPIDOPS EX
Opens in a new window or tab",$57.64,57.64,PSA,10,[],,False,https://www.ebay.com/itm/127683099848,https://i.ebayimg.com/images/g/9UgAAeSwirJpj5HR/s-l500.webp
"Pokemon PSA 10 Charizard ex 006/021 SVJL Terastal Battle Master Decks Japanese
Opens in a new window or tab",$106.40,106.4,PSA,10,[],006/021,False,https://www.ebay.com/itm/287087948806,https://i.ebayimg.com/images/g/v7gAAeSw4q9pacGE/s-l500.webp
"Pokemon ZAPDOS Japanese BLUE Back 4 of Diamonds POKER Playing Card 145A - PSA 10
Opens in a new window or tab",$199.99,199.99,PSA,10,[],,False,https://www.ebay.com/itm/167305247511,https://i.ebayimg.com/images/g/~g8AAOSwcw9nqUyV/s-l500.webp
"PSA 10 Hoopa EX 020/036 CP5 2016 Pokemon Card Japanese
Opens in a new window or tab",$134.06,134.06,PSA,10,[],020/036,False,https://www.ebay.com/itm/127683082608,https://i.ebayimg.com/images/g/EGYAAeSwQ8xpj4-v/s-l500.webp
