title,price_str,price,price_currency,price_raw,grader,grade,keywords,card_number,sponsored,link,image_url,sold_date,sold_date_iso,similarity,matched,missing
"2021 Pokemon Celebrations Charizard-Holo Classic Coll. #4 GEM MT PSA 10 Base Set
Opens in a new window or tab",$675.00,675.0,USD,675.0,PSA,10,[],,False,https://www.ebay.com/itm/227198616433,https://i.ebayimg.com/images/g/FIkAAeSw61Bpf-nV/s-l500.webp,"Feb 8, 2026",2026-02-08,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 Pokemon Celebrations Charizard-Holo Classic Coll. #4 GEM MT PSA 10 Base Set
Opens in a new window or tab",$700.00,700.0,USD,700.0,PSA,10,[],,False,https://www.ebay.com/itm/168130020368,https://i.ebayimg.com/images/g/UwQAAeSwEpVpf~Lv/s-l500.webp,"Feb 8, 2026",2026-02-08,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 Pokemon Celebrations Classic Base Set #4 Charizard Holo PSA 10 GEM MINT
Opens in a new window or tab",$619.99,619.99,USD,619.99,PSA,10,[],,False,https://www.ebay.com/itm/198086958330,https://i.ebayimg.com/images/g/8coAAeSwddNph5fp/s-l500.webp,"Feb 8, 2026",2026-02-08,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 Pokemon Celebrations Classic Base Set #4 Charizard Holo PSA 10 GEM MINT
Opens in a new window or tab",$600.00,600.0,USD,600.0,PSA,10,[],,False,https://www.ebay.com/itm/236623439713,https://i.ebayimg.com/images/g/c1EAAeSw~plph6JT/s-l500.webp,"Feb 7, 2026",2026-02-07,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Pokémon Charizard Base Set Holo Autographed PSA 10 4/102 Arita
Opens in a new window or tab","$2,100.00",2100.0,USD,2100.0,PSA,10,[],4/102,False,https://www.ebay.com/itm/147137213104,https://i.ebayimg.com/images/g/Yr4AAeSwdEpphlhe/s-l500.webp,"Feb 7, 2026",2026-02-07,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 Pokemon Celebrations Charizard #4 102 Classic Base Set Holo PSA 10 GEM MINT
Opens in a new window or tab",$350.00,350.0,USD,350.0,PSA,10,[],,False,https://www.ebay.com/itm/187660743443,https://i.ebayimg.com/images/g/V90AAeSw9FRo8vPb/s-l500.webp,"Feb 7, 2026",2026-02-07,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 Pokemon Celebrations Classic Base Set #4 Charizard Holo PSA 10 GEM MINT
Opens in a new window or tab",$599.00,599.0,USD,599.0,PSA,10,[],,False,https://www.ebay.com/itm/177839131940,https://i.ebayimg.com/images/g/QS8AAeSwz0NphVqy/s-l500.webp,"Feb 7, 2026",2026-02-07,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Pokémon Charizard Base Set (Shadowless) 1st Edition Holo PSA 10 004/102
Opens in a new window or tab","$6,100.00",6100.0,USD,6100.0,PSA,10,"['1st Edition', 'Shadowless']",004/102,False,https://www.ebay.com/itm/287126797097,https://i.ebayimg.com/images/g/WXwAAeSwOlFphok4/s-l500.webp,"Feb 7, 2026",2026-02-07,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 Pokemon Celebrations Classic Base Set #4 Charizard Holo PSA 10 GEM MINT
Opens in a new window or tab",$620.00,620.0,USD,620.0,PSA,10,[],,False,https://www.ebay.com/itm/389554907248,https://i.ebayimg.com/images/g/9wEAAeSw9Z5pe85N/s-l500.webp,"Feb 5, 2026",2026-02-05,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 Pokemon Celebrations Classic Base Set #4 Charizard Holo PSA 10 GEM MINT
Opens in a new window or tab",$580.00,580.0,USD,580.0,PSA,10,[],,False,https://www.ebay.com/itm/389554669156,https://i.ebayimg.com/images/g/a28AAeSwqixpe7dw/s-l500.webp,"Feb 5, 2026",2026-02-05,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 Pokemon Celebrations Classic Base Set #4 Charizard Holo PSA 10 GEM MINT
Opens in a new window or tab",$600.00,600.0,USD,600.0,PSA,10,[],,False,https://www.ebay.com/itm/376909254925,https://i.ebayimg.com/images/g/nfIAAeSw~JVpein7/s-l500.webp,"Feb 4, 2026",2026-02-04,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Pokémon TCG Charizard Base Set Shadowless 1st Edition Holo PSA 10 #004/102
Opens in a new window or tab",$400.00,400.0,USD,400.0,PSA,10,"['1st Edition', 'Shadowless']",004/102,False,https://www.ebay.com/itm/287122563553,https://i.ebayimg.com/images/g/RGAAAeSwFVlpg-RB/s-l500.webp,"Feb 4, 2026",2026-02-04,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Charizard Celebrations Classic Coll #4 PSA 10 Base Set Holo 2021 Pokemon 4/102
Opens in a new window or tab",$589.99,589.99,USD,589.99,PSA,10,[],4/102,False,https://www.ebay.com/itm/389578308929,https://i.ebayimg.com/images/g/00AAAeSwegJpg39S/s-l500.webp,"Feb 4, 2026",2026-02-04,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Pokemon Card Celebrations Classic Col. 25th Charizard Holo Base Set PSA 10 #4
Opens in a new window or tab",$590.00,590.0,USD,590.0,PSA,10,[],,False,https://www.ebay.com/itm/376913783765,https://i.ebayimg.com/images/g/n08AAeSwea1pfCUZ/s-l500.webp,"Feb 1, 2026",2026-02-01,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 Pokemon Celebrations Charizard-Holo Classic Coll. #4 GEM MT PSA 10 Base Set
Opens in a new window or tab",$790.00,790.0,USD,790.0,PSA,10,[],,False,https://www.ebay.com/itm/366146031900,https://i.ebayimg.com/images/g/yXsAAeSwjbZpc~nl/s-l500.webp,"Feb 1, 2026",2026-02-01,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 Pokemon Celebrations Charizard-Holo Classic Coll. #4 GEM MT PSA 10 Base Set
Opens in a new window or tab",$830.00,830.0,USD,830.0,PSA,10,[],,False,https://www.ebay.com/itm/168105900645,https://i.ebayimg.com/images/g/wosAAeSwCfFpc~ml/s-l500.webp,"Feb 1, 2026",2026-02-01,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Pokemon Charizard Celebrations Classic Coll. Base Set Holo Rare #4 PSA 10
Opens in a new window or tab",$830.00,830.0,USD,830.0,PSA,10,['Holo Rare'],,False,https://www.ebay.com/itm/287096123659,https://i.ebayimg.com/images/g/9KcAAeSw6CRpdBg0/s-l500.webp,"Feb 1, 2026",2026-02-01,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Charizard 1st Edition Base Set 1999 Pokemon Set Spanish Holo #4 PSA 10 POP 7
Opens in a new window or tab","$80,000.00",80000.0,USD,80000.0,PSA,10,['1st Edition'],,False,https://www.ebay.com/itm/326959291593,https://i.ebayimg.com/images/g/DT4AAOSwzRljr8F4/s-l500.webp,"Feb 1, 2026",2026-02-01,1.0,"['10', 'base', 'charizard', 'psa']",[]
"CHARIZARD PSA 10 2021 POKEMON CELEBRATIONS #4/102 CLASSIC BASE SET HOLO 7144
Opens in a new window or tab",$499.00,499.0,USD,499.0,PSA,10,[],4/102,False,https://www.ebay.com/itm/117010052244,https://i.ebayimg.com/images/g/cwgAAeSw8SFpfVUo/s-l500.webp,"Jan 30, 2026",2026-01-30,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 Pokemon Celebrations #4 Charizard-Holo Classic Coll -Base Set PSA 10
Opens in a new window or tab",$779.99,779.99,USD,779.99,PSA,10,[],,False,https://www.ebay.com/itm/366111232231,https://i.ebayimg.com/images/g/i44AAeSwEJVpYFeB/s-l500.webp,"Jan 30, 2026",2026-01-30,1.0,"['10', 'base', 'charizard', 'psa']",[]
"CHARIZARD PSA 10 2021 POKEMON CELEBRATIONS #4/102 CLASSIC BASE SET HOLO 7144
Opens in a new window or tab",$520.00,520.0,USD,520.0,PSA,10,[],4/102,False,https://www.ebay.com/itm/187975925832,https://i.ebayimg.com/images/g/GF0AAeSwk35pcVDt/s-l500.webp,"Jan 29, 2026",2026-01-29,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 Pokemon Celebration Charizard Card Holo Classic Coll-base Set PSA 10
Opens in a new window or tab",$500.00,500.0,USD,500.0,PSA,10,[],,False,https://www.ebay.com/itm/358169479426,https://i.ebayimg.com/images/g/7J4AAeSw8Fho~YBl/s-l500.webp,"Jan 29, 2026",2026-01-29,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Pokemon Charizard Celebrations Classic Coll. Base Set Holo Rare #4 PSA 10!
Opens in a new window or tab",$600.75,600.75,USD,600.75,PSA,10,['Holo Rare'],,False,https://www.ebay.com/itm/326972823948,https://i.ebayimg.com/images/g/6vkAAeSwAmhpXzwe/s-l500.webp,"Jan 29, 2026",2026-01-29,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 Pokemon Celebrations Class. Coll. 4 Charizard Holo PSA 10 GEM MINT Base Set
Opens in a new window or tab",$634.97,634.97,USD,634.97,PSA,10,[],,False,https://www.ebay.com/itm/157607349296,https://i.ebayimg.com/images/g/odoAAeSw8-dpYs82/s-l500.webp,"Jan 29, 2026",2026-01-29,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 Pokemon Celebrations Classic Col. 25th Charizard Holo Base Set PSA 10 #4
Opens in a new window or tab",$592.43,592.43,USD,592.43,PSA,10,[],,False,https://www.ebay.com/itm/198042038350,https://i.ebayimg.com/images/g/fkoAAeSwi8Zpb-zF/s-l500.webp,"Jan 28, 2026",2026-01-28,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 Pokemon Celebrations Charizard-Holo Classic Coll-Base Set #4 PSA 10
Opens in a new window or tab",$540.00,540.0,USD,540.0,PSA,10,[],,False,https://www.ebay.com/itm/365994046652,https://i.ebayimg.com/images/g/VJgAAeSwWYVpEQJT/s-l500.webp,"Jan 28, 2026",2026-01-28,1.0,"['10', 'base', 'charizard', 'psa']",[]
"PSA 10 Charizard Celebrations Classic 4/102 Holo Base Set Pokemon Card 2021
Opens in a new window or tab",$499.99,499.99,USD,499.99,PSA,10,[],4/102,False,https://www.ebay.com/itm/157540965808,https://i.ebayimg.com/images/g/IfsAAeSwhaRpPLEZ/s-l500.webp,"Jan 28, 2026",2026-01-28,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 Pokemon Celebration Charizard Card Holo Classic Coll-base Set PSA 10
Opens in a new window or tab",$500.00,500.0,USD,500.0,PSA,10,[],,False,https://www.ebay.com/itm/357813633329,https://i.ebayimg.com/images/g/7J4AAeSw8Fho~YBl/s-l500.webp,"Jan 27, 2026",2026-01-27,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 Pokemon Celebrations Classic Base Set 4 Charizard Holo PSA 10 GEM MINT 1834
Opens in a new window or tab",$450.79,450.79,USD,450.79,PSA,10,[],,False,https://www.ebay.com/itm/287094390558,https://i.ebayimg.com/images/g/ejAAAeSwpNlpcxBw/s-l500.webp,"Jan 27, 2026",2026-01-27,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 Pokemon Celebrations Classic Coll Base Set #4 Charizard Holo PSA 10
Opens in a new window or tab",$455.00,455.0,USD,455.0,PSA,10,[],,False,https://www.ebay.com/itm/376879263698,https://i.ebayimg.com/images/g/lS0AAeSwAmhpbtkP/s-l500.webp,"Jan 26, 2026",2026-01-26,1.0,"['10', 'base', 'charizard', 'psa']",[]
"CHARIZARD 2021 POKEMON CELEBRATIONS CLASSIC BASE SET RARE HOLO PSA 10 Q1739
Opens in a new window or tab",$460.00,460.0,USD,460.0,PSA,10,[],,False,https://www.ebay.com/itm/277659300517,https://i.ebayimg.com/images/g/dIkAAeSwAjNpbmBG/s-l500.webp,"Jan 26, 2026",2026-01-26,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Charizard Pokemon 1996 Holo Base Set Japanese 006 PSA 10
Opens in a new window or tab","$4,595.45",4595.45,USD,4595.45,PSA,10,[],,False,https://www.ebay.com/itm/397334471232,https://i.ebayimg.com/images/g/k4EAAeSwal9pdaJV/s-l500.webp,"Jan 26, 2026",2026-01-26,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 Pokemon Celebrations Charizard Classic Collections Base Set 4/102 PSA 10
Opens in a new window or tab",$425.00,425.0,USD,425.0,PSA,10,[],4/102,False,https://www.ebay.com/itm/397521187775,https://i.ebayimg.com/images/g/dLEAAeSwRHFpQE1R/s-l500.webp,"Jan 26, 2026",2026-01-26,1.0,"['10', 'base', 'charizard', 'psa']",[]
"PSA 10 Pokemon 2021 Celebrations Charizard Holo Classic Coll Base Set 4/102
Opens in a new window or tab",$459.99,459.99,USD,459.99,PSA,10,[],4/102,False,https://www.ebay.com/itm/287099962979,https://i.ebayimg.com/images/g/KEgAAeSwgdNpdqzt/s-l500.webp,"Jan 26, 2026",2026-01-26,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 Pokemon Celebrations Classic Coll Base Set #4 Charizard Holo PSA 10
Opens in a new window or tab",$475.00,475.0,USD,475.0,PSA,10,[],,False,https://www.ebay.com/itm/358155103985,https://i.ebayimg.com/images/g/AWoAAeSw06BpdsGL/s-l500.webp,"Jan 26, 2026",2026-01-26,1.0,"['10', 'base', 'charizard', 'psa']",[]
"1999 Pokémon Base Set Charizard Sealed Pack PSA 10 Chaser Packs ! (1/10) Read!
Opens in a new window or tab",$110.00,110.0,USD,110.0,PSA,10,[],1/10,False,https://www.ebay.com/itm/127645633626,https://i.ebayimg.com/images/g/W58AAeSwxYtpdszp/s-l500.webp,"Jan 26, 2026",2026-01-26,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 Pokemon Celebrations Classic Base Set 4 Charizard Holo PSA 10 GEM MINT 4612
Opens in a new window or tab",$450.79,450.79,USD,450.79,PSA,10,[],,False,https://www.ebay.com/itm/287094356455,https://i.ebayimg.com/images/g/gLgAAeSwDNdpcwdK/s-l500.webp,"Jan 26, 2026",2026-01-26,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Pokemon Charizard Celebrations Classic Coll. Base Set Holo Rare #4 PSA 10
Opens in a new window or tab",$441.69,441.69,USD,441.69,PSA,10,['Holo Rare'],,False,https://www.ebay.com/itm/287083760960,https://i.ebayimg.com/images/g/ZgwAAeSwF69pbMS0/s-l500.webp,"Jan 25, 2026",2026-01-25,1.0,"['10', 'base', 'charizard', 'psa']",[]
"CHARIZARD Celebrations Base Set Holo #4/102 PSA 10 Pokemon
Opens in a new window or tab",$449.99,449.99,USD,449.99,PSA,10,[],4/102,False,https://www.ebay.com/itm/198049897307,https://i.ebayimg.com/images/g/k-oAAeSwYAVpc~C3/s-l500.webp,"Jan 23, 2026",2026-01-23,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 Pokemon Celebrations #4 Charizard-Holo Classic Coll-Base Set PSA 10
Opens in a new window or tab",$445.00,445.0,USD,445.0,PSA,10,[],,False,https://www.ebay.com/itm/116987223542,https://i.ebayimg.com/images/g/yy8AAeSwqDRpabhm/s-l500.webp,"Jan 23, 2026",2026-01-23,1.0,"['10', 'base', 'charizard', 'psa']",[]
"CHARIZARD Celebrations Base Set Holo #4 PSA 10 Pokemon
Opens in a new window or tab",$499.99,499.99,USD,499.99,PSA,10,[],,False,https://www.ebay.com/itm/336403115900,https://i.ebayimg.com/images/g/1mgAAeSwMXdpc9zL/s-l500.webp,"Jan 23, 2026",2026-01-23,1.0,"['10', 'base', 'charizard', 'psa']",[]
"PSA 10 Pokemon 2021 Celebrations Charizard Holo Classic Coll Base Set 4/102
Opens in a new window or tab",$465.00,465.0,USD,465.0,PSA,10,[],4/102,False,https://www.ebay.com/itm/157582697805,https://i.ebayimg.com/images/g/yMYAAOSwXm5nzSLo/s-l500.webp,"Jan 22, 2026",2026-01-22,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 Pokemon Celebrations Classic Coll Base Set #4 Charizard Holo PSA 10
Opens in a new window or tab",$431.02,431.02,USD,431.02,PSA,10,[],,False,https://www.ebay.com/itm/376868226483,https://i.ebayimg.com/images/g/IZoAAeSwe0RpaV80/s-l500.webp,"Jan 22, 2026",2026-01-22,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 Pokemon Celebrations Classic Base Set #4 Charizard Holo PSA 10 GEM MINT
Opens in a new window or tab",$421.02,421.02,USD,421.02,PSA,10,[],,False,https://www.ebay.com/itm/389500148028,https://i.ebayimg.com/images/g/GhYAAeSw9QhpaWEv/s-l500.webp,"Jan 22, 2026",2026-01-22,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 Pokemon Celebrations Classic Base Set #4 Charizard Holo PSA 10
Opens in a new window or tab",$450.00,450.0,USD,450.0,PSA,10,[],,False,https://www.ebay.com/itm/376865251945,https://i.ebayimg.com/images/g/t-UAAeSweaVpaA~d/s-l500.webp,"Jan 21, 2026",2026-01-21,1.0,"['10', 'base', 'charizard', 'psa']",[]
"CHARIZARD PSA 10 2021 POKEMON CELEBRATIONS #4/102 CLASSIC BASE SET HOLO 7144
Opens in a new window or tab",$401.00,401.0,USD,401.0,PSA,10,[],4/102,False,https://www.ebay.com/itm/406588687756,https://i.ebayimg.com/images/g/J-IAAeSwa3VpZDjB/s-l500.webp,"Jan 19, 2026",2026-01-19,1.0,"['10', 'base', 'charizard', 'psa']",[]
"PSA 10 Pokemon 2021 Celebrations Charizard Holo Classic Coll Base Set # 4
Opens in a new window or tab",$420.54,420.54,USD,420.54,PSA,10,[],,False,https://www.ebay.com/itm/187944610784,https://i.ebayimg.com/images/g/4ucAAeSwrEdpL7~a/s-l500.webp,"Jan 19, 2026",2026-01-19,1.0,"['10', 'base', 'charizard', 'psa']",[]
"PSA 10 GEM MINT Pokemon Shadowless Base Set Pack Short Crimp Charizard 1999
Opens in a new window or tab","$2,005.43",2005.43,USD,2005.43,PSA,10,['Shadowless'],,False,https://www.ebay.com/itm/197652696769,https://i.ebayimg.com/images/g/apwAAOSwHwpnPYVQ/s-l500.webp,"Jan 18, 2026",2026-01-18,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 Pokemon Celebrations #4 Charizard-Holo Classic Coll-Base Set PSA 10
Opens in a new window or tab",$460.00,460.0,USD,460.0,PSA,10,[],,False,https://www.ebay.com/itm/147091154257,https://i.ebayimg.com/images/g/RrkAAeSwOrlpZu4m/s-l500.webp,"Jan 18, 2026",2026-01-18,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Pokemon Charizard Celebrations Classic Coll. Base Set Holo Rare #4 PSA 10
Opens in a new window or tab",$420.00,420.0,USD,420.0,PSA,10,['Holo Rare'],,False,https://www.ebay.com/itm/287061715448,https://i.ebayimg.com/images/g/kS0AAeSwvLZpYCGk/s-l500.webp,"Jan 18, 2026",2026-01-18,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Pokemon Charizard Celebrations Classic Coll. Base Set Holo Rare #4 PSA 10
Opens in a new window or tab",$425.00,425.0,USD,425.0,PSA,10,['Holo Rare'],,False,https://www.ebay.com/itm/127627938043,https://i.ebayimg.com/images/g/qeoAAeSwJVppaoKS/s-l500.webp,"Jan 18, 2026",2026-01-18,1.0,"['10', 'base', 'charizard', 'psa']",[]
"1999 Pokemon SPANISH 1st Edition Base Set Charizard Booster Pack PSA 10 GEM MINT
Opens in a new window or tab","$1,395.16",1395.16,USD,1395.16,PSA,10,['1st Edition'],,False,https://www.ebay.com/itm/116771154033,https://i.ebayimg.com/images/g/ZkQAAeSw~M1pHJBl/s-l500.webp,"Jan 16, 2026",2026-01-16,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Pokemon Card PSA 10 Charizard 4/102 Celebrations Base Set Classic Holo 2021 #2
Opens in a new window or tab",$425.00,425.0,USD,425.0,PSA,10,[],4/102,False,https://www.ebay.com/itm/187922040179,https://i.ebayimg.com/images/g/vAwAAeSwOJppXVFD/s-l500.webp,"Jan 16, 2026",2026-01-16,1.0,"['10', 'base', 'charizard', 'psa']",[]
"PSA 10 GEM MINT Pokemon Charizard 1999 Base Set SHADOWLESS SHORT CRIMP Booster
Opens in a new window or tab","$2,005.43",2005.43,USD,2005.43,PSA,10,['Shadowless'],,False,https://www.ebay.com/itm/197652696430,https://i.ebayimg.com/images/g/CCwAAOSwBuNnnQxd/s-l500.webp,"Jan 15, 2026",2026-01-15,1.0,"['10', 'base', 'charizard', 'psa']",[]
"1996 POKEMON BASE SET JAPANESE #6 CHARIZARD HOLO PSA 10 💎New Cert💎
Opens in a new window or tab","$20,000.00",20000.0,USD,20000.0,PSA,10,[],,False,https://www.ebay.com/itm/227160700454,https://i.ebayimg.com/images/g/eQwAAeSwUuxpWyTx/s-l500.webp,"Jan 15, 2026",2026-01-15,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 Pokemon Celebrations Classic Coll Base Set #4 Charizard Holo PSA 10
Opens in a new window or tab",$455.00,455.0,USD,455.0,PSA,10,[],,False,https://www.ebay.com/itm/376844664278,https://i.ebayimg.com/images/g/hScAAeSwRuZpXsJb/s-l500.webp,"Jan 14, 2026",2026-01-14,1.0,"['10', 'base', 'charizard', 'psa']",[]
"PSA 10 2021 Pokemon Celebrations Charizard Classic Base Set Gem Mint
Opens in a new window or tab",$445.00,445.0,USD,445.0,PSA,10,[],,False,https://www.ebay.com/itm/336388613443,https://i.ebayimg.com/images/g/k1cAAeSwAOBpZs9V/s-l500.webp,"Jan 14, 2026",2026-01-14,1.0,"['10', 'base', 'charizard', 'psa']",[]
"CHARIZARD PSA 10 2021 POKEMON CELEBRATIONS #4/102 CLASSIC BASE SET HOLO 7144
Opens in a new window or tab",$453.00,453.0,USD,453.0,PSA,10,[],4/102,False,https://www.ebay.com/itm/177750787067,https://i.ebayimg.com/images/g/LpIAAeSwsPRpXWf0/s-l500.webp,"Jan 13, 2026",2026-01-13,1.0,"['10', 'base', 'charizard', 'psa']",[]
"PSA 10 Charizard Celebrations Classic 4/102 Holo Base Set Pokemon Card 2021
Opens in a new window or tab",$425.00,425.0,USD,425.0,PSA,10,[],4/102,False,https://www.ebay.com/itm/336343837332,https://i.ebayimg.com/images/g/Fs8AAeSwVuppPzTH/s-l500.webp,"Jan 13, 2026",2026-01-13,1.0,"['10', 'base', 'charizard', 'psa']",[]
"PSA 10 GEM MINT Pokemon Shadowless Base Set Pack Short Crimp Charizard 1999
Opens in a new window or tab","$2,005.43",2005.43,USD,2005.43,PSA,10,['Shadowless'],,False,https://www.ebay.com/itm/197652696437,https://i.ebayimg.com/images/g/75UAAOSw7wZnPYWQ/s-l500.webp,"Jan 12, 2026",2026-01-12,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 Pokemon Celebrations Classic Base Set #4 Charizard Holo PSA 10 GEM MINT
Opens in a new window or tab",$530.00,530.0,USD,530.0,PSA,10,[],,False,https://www.ebay.com/itm/376829045240,https://i.ebayimg.com/images/g/7VQAAeSwPuhpWCHA/s-l500.webp,"Jan 12, 2026",2026-01-12,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 Celebrations Charizard Holo Base Set PSA 10
Opens in a new window or tab",$399.00,399.0,USD,399.0,PSA,10,[],,False,https://www.ebay.com/itm/317669102310,https://i.ebayimg.com/images/g/ragAAeSwYPtpX~fc/s-l500.webp,"Jan 12, 2026",2026-01-12,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 Charizard 4/102 Celebrations Classic Holo Base Set Pokemon - Graded PSA 10
Opens in a new window or tab",$424.98,424.98,USD,424.98,PSA,10,[],4/102,False,https://www.ebay.com/itm/116937347707,https://i.ebayimg.com/images/g/gU4AAeSwX59pRfkx/s-l500.webp,"Jan 12, 2026",2026-01-12,1.0,"['10', 'base', 'charizard', 'psa']",[]
"CHARIZARD 2021 POKEMON CELEBRATIONS CLASSIC BASE SET RARE HOLO PSA 10 Q1739
Opens in a new window or tab",$560.00,560.0,USD,560.0,PSA,10,[],,False,https://www.ebay.com/itm/277628026379,https://i.ebayimg.com/images/g/-m8AAeSwsTBpWrdQ/s-l500.webp,"Jan 11, 2026",2026-01-11,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Pokemon Charizard Celebrations Classic Coll. Base Set Holo Rare #4 PSA 10
Opens in a new window or tab",$385.80,385.8,USD,385.8,PSA,10,['Holo Rare'],,False,https://www.ebay.com/itm/287048640963,https://i.ebayimg.com/images/g/vt8AAeSw-9VpV8wR/s-l500.webp,"Jan 11, 2026",2026-01-11,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Pokemon Charizard Celebrations Classic Coll. Base Set Holo Rare #4 PSA 10
Opens in a new window or tab",$468.00,468.0,USD,468.0,PSA,10,['Holo Rare'],,False,https://www.ebay.com/itm/287045664316,https://i.ebayimg.com/images/g/1YsAAeSwJo9pVg09/s-l500.webp,"Jan 11, 2026",2026-01-11,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Pokemon Charizard Celebrations Classic Coll. Base Set Holo Rare #4 PSA 10
Opens in a new window or tab",$570.00,570.0,USD,570.0,PSA,10,['Holo Rare'],,False,https://www.ebay.com/itm/287050269793,https://i.ebayimg.com/images/g/9qcAAeSw7udpWP57/s-l500.webp,"Jan 11, 2026",2026-01-11,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 Pokemon Celebrations Charizard Classic Collections Base Set 4/102 PSA 10
Opens in a new window or tab",$435.00,435.0,USD,435.0,PSA,10,[],4/102,False,https://www.ebay.com/itm/397466648906,https://i.ebayimg.com/images/g/dLEAAeSwRHFpQE1R/s-l500.webp,"Jan 10, 2026",2026-01-10,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 Pokemon Celebrations #4 Charizard-Holo Classic Coll-Base Set PSA 10
Opens in a new window or tab",$425.00,425.0,USD,425.0,PSA,10,[],,False,https://www.ebay.com/itm/177740196615,https://i.ebayimg.com/images/g/7DMAAeSwGCtpRxKY/s-l500.webp,"Jan 10, 2026",2026-01-10,1.0,"['10', 'base', 'charizard', 'psa']",[]
"2021 Pokemon Celebrations #4 Charizard-Holo Classic Coll-Base Set PSA 10
Opens in a new window or tab",$425.00,425.0,USD,425.0,PSA,10,[],,False,https://www.ebay.com/itm/177740194321,https://i.ebayimg.com/images/g/vy8AAeSwaXxpRxIa/s-l500.webp,"Jan 10, 2026",2026-01-10,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Pokemon Charizard Celebrations Classic Coll. Base Set Holo Rare #4 PSA 10
Opens in a new window or tab",$413.40,413.4,USD,413.4,PSA,10,['Holo Rare'],,False,https://www.ebay.com/itm/376814839446,https://i.ebayimg.com/images/g/gF8AAeSwq2xpUiCu/s-l500.webp,"Jan 10, 2026",2026-01-10,1.0,"['10', 'base', 'charizard', 'psa']",[]
"1996 POKEMON BASE SET JAPANESE #6 CHARIZARD - HOLO PSA 10 GEM MINT - MBA GOLD
Opens in a new window or tab","$14,999.99",14999.99,USD,14999.99,PSA,10,[],,False,https://www.ebay.com/itm/147066809225,https://i.ebayimg.com/images/g/v-wAAeSwm0FpVqOF/s-l500.webp,"Jan 6, 2026",2026-01-06,1.0,"['10', 'base', 'charizard', 'psa']",[]
"Rare 1st Edition Pokemon TCG Base Set Shadowless Charizard Booster Pack PSA 10
Opens in a new window or tab","$5,765.63",5765.63,USD,5765.63,PSA,10,"['1st Edition', 'Shadowless']",,False,https://www.ebay.com/itm/326944652703,https://i.ebayimg.com/images/g/yiMAAeSwYPtpXX4Z/s-l500.webp,"Jan 6, 2026",2026-01-06,1.0,"['10', 'base', 'charizard', 'psa']",[]
